"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Title 2","Title 2 Length","Title 2 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","Clicks","Impressions","CTR","Position","URL Encoded Address","Crawl Timestamp"
"https://www.lightchiropractic.sg/wp-content/uploads/2019/01/5-tips-to-prepare-for-a-chiropractic-session.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2019/01/5-tips-to-prepare-for-a-chiropractic-session.jpg","2022-11-17 09:51:06"
"https://www.lightchiropractic.sg/wp-content/uploads/2019/01/light-chiropractic-review-on-improving-body-posture.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2019/01/light-chiropractic-review-on-improving-body-posture.jpg","2022-11-17 09:51:06"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/12/light-chiropractic-review-on-spinal-decompression.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/12/light-chiropractic-review-on-spinal-decompression.jpg","2022-11-17 09:51:07"
"https://www.lightchiropractic.sg/wp-content/uploads/2019/01/how-to-sleep-better-if-you-have-scoliosis.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2019/01/how-to-sleep-better-if-you-have-scoliosis.jpg","2022-11-17 09:51:08"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/08/pexels-photo-866021.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/08/pexels-photo-866021.jpeg","2022-11-17 09:51:11"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/08/Cupping-Singapore.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/08/Cupping-Singapore.png","2022-11-17 09:51:11"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/08/pexels-photo-226617.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/08/pexels-photo-226617.jpeg","2022-11-17 09:51:10"
"https://www.lightchiropractic.sg/wp-content/uploads/2017/09/67A6280.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2017/09/67A6280.jpg","2022-11-17 09:51:11"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/09/spinal-decompression-exercises-childs-pose-yoga-stretch.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/09/spinal-decompression-exercises-childs-pose-yoga-stretch.jpg","2022-11-17 09:51:11"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/09/spinal-decompression-exercises-cat-stretch.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/09/spinal-decompression-exercises-cat-stretch.jpg","2022-11-17 09:51:14"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/09/spinal-decompression-exercises-knees-to-chest-back-arch.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/09/spinal-decompression-exercises-knees-to-chest-back-arch.jpg","2022-11-17 09:51:15"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/09/spinal-decompression-treatment-using-inversion-table.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/09/spinal-decompression-treatment-using-inversion-table.jpg","2022-11-17 09:51:15"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/09/spinal-decompression-exercises-ball-stretch.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/09/spinal-decompression-exercises-ball-stretch.jpg","2022-11-17 09:51:16"
"https://www.lightchiropractic.sg/one-key-preventing-injuries/","text/html; charset=UTF-8","200","OK","Indexable","","ONE KEY TO PREVENTING INJURIES - Light Chiropractic","51","497","ONE KEY TO PREVENTING INJURIES - Light Chiropractic","51","497","","0","0","","","ONE KEY TO PREVENTING INJURIES","30","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/one-key-preventing-injuries/","","","","","","","513","","4","","3","2","0","1.900","33","27","0","4","4","0","","0","","","44579ade6772835ca93f7faefbf06da3","","","","","","1.1","0","2","0.000","23.000","https://www.lightchiropractic.sg/one-key-preventing-injuries/","2022-11-17 09:51:16"
"https://www.lightchiropractic.sg/1195-2/","text/html; charset=UTF-8","200","OK","Indexable","","7 FACTS YOU SHOULD KNOW ABOUT YOUR POSTURE - Light Chiropractic","63","658","7 FACTS YOU SHOULD KNOW ABOUT YOUR POSTURE - Light Chiropractic","63","658","","0","0","","","7 FACTS YOU SHOULD KNOW ABOUT YOUR POSTURE","42","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/1195-2/","","","","","","","642","","4","","3","2","0","1.900","33","27","0","4","4","0","","0","","","ed77cec40f33e833a0cf639cd57c50f0","","","","","","1.1","0","11","0.000","35.000","https://www.lightchiropractic.sg/1195-2/","2022-11-17 09:51:17"
"https://www.lightchiropractic.sg/what-is-bulletproof-coffee/","text/html; charset=UTF-8","200","OK","Indexable","","WHAT IS BULLETPROOF COFFEE? - Light Chiropractic","48","477","WHAT IS BULLETPROOF COFFEE? - Light Chiropractic","48","477","","0","0","","","WHAT IS BULLETPROOF COFFEE?","27","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/what-is-bulletproof-coffee/","","","","","","","781","","4","","3","2","0","1.900","33","27","0","4","4","0","","0","","","c156f7ab0da0c2eee03f43178160d1c2","","","","","","1.1","0","3","0.000","8.670","https://www.lightchiropractic.sg/what-is-bulletproof-coffee/","2022-11-17 09:51:18"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Light-Chiropractic-content-5-683x1024-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Light-Chiropractic-content-5-683x1024-1.jpg","2022-11-17 09:51:21"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Light-Chiropractic-content-8-1024x683-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Light-Chiropractic-content-8-1024x683-1.jpg","2022-11-17 09:51:21"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Light-Chiropractic-content-6-1024x676-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Light-Chiropractic-content-6-1024x676-1.jpg","2022-11-17 09:51:21"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Light-Chiropractic-content-17-1024x768-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Light-Chiropractic-content-17-1024x768-1.jpg","2022-11-17 09:51:22"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Light-Chiropractic-content-12-1024x683-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Light-Chiropractic-content-12-1024x683-1.jpg","2022-11-17 09:51:22"
"https://www.lightchiropractic.sg/can-you-change-your-dna/","text/html; charset=UTF-8","200","OK","Indexable","","CAN YOU CHANGE YOUR DNA? - Light Chiropractic","45","452","CAN YOU CHANGE YOUR DNA? - Light Chiropractic","45","452","","0","0","","","CAN YOU CHANGE YOUR DNA?","24","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/can-you-change-your-dna/","","","","","","","1194","","4","","4","2","0","1.900","33","27","0","4","4","0","","0","","","d75291e23c6fb948bc1ee77536ca2315","","","","","","1.1","0","27","0.000","42.150","https://www.lightchiropractic.sg/can-you-change-your-dna/","2022-11-17 09:51:21"
"https://www.lightchiropractic.sg/1188-2/","text/html; charset=UTF-8","200","OK","Indexable","","AGEING AND CHIROPRACTIC - Light Chiropractic","44","434","AGEING AND CHIROPRACTIC - Light Chiropractic","44","434","","0","0","","","AGEING AND CHIROPRACTIC","23","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/1188-2/","","","","","","","525","","4","","4","2","0","1.900","33","27","0","4","4","0","","0","","","71e66ee23266fcbea3bf929d85b13b21","","","","","","1.1","0","3","0.000","8.670","https://www.lightchiropractic.sg/1188-2/","2022-11-17 09:51:22"
"https://www.lightchiropractic.sg/breasts-affecting-health/","text/html; charset=UTF-8","200","OK","Indexable","","ARE MY BREASTS AFFECTING MY HEALTH? - Light Chiropractic","56","565","ARE MY BREASTS AFFECTING MY HEALTH? - Light Chiropractic","56","565","","0","0","","","ARE MY BREASTS AFFECTING MY HEALTH?","35","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/breasts-affecting-health/","","","","","","","590","","4","","4","2","0","1.900","33","27","0","4","4","0","","0","","","1f3d73164e5a30bcfbc157d342b87f60","","","","","","1.1","0","25","0.000","27.000","https://www.lightchiropractic.sg/breasts-affecting-health/","2022-11-17 09:51:22"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Light-Chiropractic-content-11-683x1024-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Light-Chiropractic-content-11-683x1024-1.jpg","2022-11-17 09:51:24"
"https://www.lightchiropractic.sg/what-is-aspartame/","text/html; charset=UTF-8","200","OK","Indexable","","WHAT IS ASPARTAME? - Light Chiropractic","39","383","WHAT IS ASPARTAME? - Light Chiropractic","39","383","","0","0","","","WHAT IS ASPARTAME?","18","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/what-is-aspartame/","","","","","","","421","","4","","4","2","0","1.900","33","27","0","4","4","0","","0","","","27ffa47910a581d395b2c33a84de3fd7","","","","","","1.1","0","2","0.000","65.000","https://www.lightchiropractic.sg/what-is-aspartame/","2022-11-17 09:51:24"
"https://www.lightchiropractic.sg/difference-chiropractor-physiotherapist/","text/html; charset=UTF-8","200","OK","Indexable","","WHAT IS THE DIFFERENCE BETWEEN A CHIROPRACTOR AND A PHYSIOTHERAPIST? - Light Chiropractic","89","927","WHAT IS THE DIFFERENCE BETWEEN A CHIROPRACTOR AND A PHYSIOTHERAPIST? - Light Chiropractic","89","927","","0","0","","","WHAT IS THE DIFFERENCE BETWEEN A CHIROPRACTOR AND A PHYSIOTHERAPIST?","68","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/difference-chiropractor-physiotherapist/","","","","","","","413","","4","","3","2","0","1.900","33","27","0","4","4","0","","0","","","e7281e4ff1515d13402ab28dc8e7c347","","","","","","1.1","","","","","https://www.lightchiropractic.sg/difference-chiropractor-physiotherapist/","2022-11-17 09:51:25"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/09/sleep-girl.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/09/sleep-girl.jpg","2022-11-17 09:51:27"
"https://www.lightchiropractic.sg/think-way-better-health/","text/html; charset=UTF-8","200","OK","Indexable","","HOW TO THINK YOUR WAY TO BETTER HEALTH - Light Chiropractic","59","604","HOW TO THINK YOUR WAY TO BETTER HEALTH - Light Chiropractic","59","604","","0","0","","","HOW TO THINK YOUR WAY TO BETTER HEALTH","38","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/think-way-better-health/","","","","","","","856","","4","","4","2","0","1.900","33","27","0","4","4","0","","0","","","9b44160509ebb5e59777cad146f4913f","","","","","","1.1","0","18","0.000","61.110","https://www.lightchiropractic.sg/think-way-better-health/","2022-11-17 09:51:26"
"https://www.lightchiropractic.sg/6-mindfulness-exercises-can/","text/html; charset=UTF-8","200","OK","Indexable","","MINDFULNESS EXERCISES YOU CAN TRY TODAY! - Light Chiropractic","61","616","MINDFULNESS EXERCISES YOU CAN TRY TODAY! - Light Chiropractic","61","616","","0","0","","","MINDFULNESS EXERCISES YOU CAN TRY TODAY!","40","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/6-mindfulness-exercises-can/","","","","","","","1384","","4","","4","2","0","1.900","33","27","0","4","4","0","","0","","","74843e057104d1777499731eec270e91","","","","","","1.1","0","3","0.000","20.670","https://www.lightchiropractic.sg/6-mindfulness-exercises-can/","2022-11-17 09:51:26"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/09/plank-core-lower-back-exercises.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/09/plank-core-lower-back-exercises.jpg","2022-11-17 09:51:28"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/09/dr-theo-kieu-light-chiropractic-singapore-chiropracty-session.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/09/dr-theo-kieu-light-chiropractic-singapore-chiropracty-session.jpg","2022-11-17 09:51:31"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/09/swimming-freestyle-stroke-underwater.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/09/swimming-freestyle-stroke-underwater.jpg","2022-11-17 09:51:32"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/09/lower-back-massage-therapy.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/09/lower-back-massage-therapy.jpg","2022-11-17 09:51:37"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/09/good-posture-spine.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/09/good-posture-spine.jpg","2022-11-17 09:51:37"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/09/low-back-pain-spine-drawing.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/09/low-back-pain-spine-drawing.jpg","2022-11-17 09:51:37"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/09/yoga-childs-pose-lower-back-stretch.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/09/yoga-childs-pose-lower-back-stretch.jpg","2022-11-17 09:51:38"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/06/dr-b-ch-24lecturepresentation-28-638.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/06/dr-b-ch-24lecturepresentation-28-638.jpg","2022-11-17 09:51:41"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/05/hand.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/05/hand.jpg","2022-11-17 09:51:41"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/meditation-2214532_1280.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/meditation-2214532_1280.jpg","2022-11-17 09:51:42"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/girl-2176513_1920.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/girl-2176513_1920.jpg","2022-11-17 09:51:42"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/05/evidence-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/05/evidence-1.jpg","2022-11-17 09:51:42"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/physio-1778034_1920.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/physio-1778034_1920.jpg","2022-11-17 09:51:42"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/sugar-2095732_1920.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/sugar-2095732_1920.jpg","2022-11-17 09:51:44"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/underwear-627302_1920.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/underwear-627302_1920.jpg","2022-11-17 09:51:44"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/talented-people-1793425_1920.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/talented-people-1793425_1920.jpg","2022-11-17 09:51:45"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/coffee-1030971_1920.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/coffee-1030971_1920.jpg","2022-11-17 09:51:46"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/china-2042011_1920.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/china-2042011_1920.jpg","2022-11-17 09:51:46"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/dna-1811955_1920.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/dna-1811955_1920.jpg","2022-11-17 09:51:46"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/child-33959_1280.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/child-33959_1280.png","2022-11-17 09:51:47"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/spine1-e1487912317663.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/spine1-e1487912317663.jpg","2022-11-17 09:51:47"
"https://www.lightchiropractic.sg/wp-content/uploads/2016/08/baby-784609_1920-300x199.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2016/08/baby-784609_1920-300x199.jpg","2022-11-17 09:51:47"
"https://www.lightchiropractic.sg/wp-content/uploads/2016/08/belly-1434852_1920-300x200.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2016/08/belly-1434852_1920-300x200.jpg","2022-11-17 09:51:48"
"https://www.lightchiropractic.sg/wp-content/uploads/2016/07/knee-pain-300x197.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2016/07/knee-pain-300x197.jpg","2022-11-17 09:51:51"
"https://www.lightchiropractic.sg/wp-content/uploads/2016/09/sore-shoulder-pain-300x200.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2016/09/sore-shoulder-pain-300x200.jpg","2022-11-17 09:51:51"
"https://www.lightchiropractic.sg/wp-content/uploads/2017/02/foot-1594194_1280-300x200.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2017/02/foot-1594194_1280-300x200.jpg","2022-11-17 09:51:52"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/supermarket-1229744_1920.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/supermarket-1229744_1920.jpg","2022-11-17 09:51:52"
